2,LSU_rRNA_archaea,RF02540,Ga0157357_1183979,-,CL00112,cm,2410,2652,241,1,-,5'&3',4,0.55,0.0,139.7,3.8e-40,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1128096,-,CL00111,cm,1,233,241,1,-,3',3,0.55,0.0,68.2,3e-16,!,=,1,1.000,0.980,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1152932,-,CL00111,cm,1,233,241,1,-,3',3,0.56,0.0,69.8,9.8e-17,!,=,1,1.000,0.980,",",",Archaeal,small,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1135228,-,CL00112,cm,1892,2241,241,1,-,3',4,0.54,0.0,56.3,5.1e-10,!,=,1,1.000,0.976,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1183931,-,CL00112,cm,164,418,241,1,-,5'&3',4,0.50,0.0,92.5,2.3e-19,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1183979,-,CL00112,cm,2692,2933,241,1,-,5'&3',4,0.55,0.0,112.1,2e-24,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1128096,-,CL00111,cm,1,184,241,1,-,3',3,0.55,0.0,56.4,3.1e-13,!,=,1,1.000,0.980,",",",Microsporidia,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1152932,-,CL00111,cm,1,184,241,1,-,3',3,0.56,0.0,56.5,3e-13,!,=,1,1.000,0.980,",",",Microsporidia,small,subunit,ribosomal,RNA
1,tmRNA,RF00023,Ga0157357_1183399,-,CL00001,cm,221,354,241,109,-,5',2,0.58,0.0,65.1,4.3e-16,!,*,-,-,-,-,-,-,transfer-messenger,RNA
1,SAH_riboswitch,RF01057,Ga0157357_1172947,-,-,cm,1,78,241,140,-,no,1,0.66,0.0,70.8,4e-11,!,*,-,-,-,-,-,-,S-adenosyl-L-homocysteine,riboswitch
1,tRNA,RF00005,Ga0157357_1134980,-,CL00001,cm,1,71,241,169,-,no,1,0.64,0.0,59.9,3.1e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0157357_1121719,-,CL00001,cm,1,71,241,171,-,no,1,0.37,0.0,51.9,5.3e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0157357_1056564,-,CL00001,cm,1,71,241,313,+,no,1,0.60,0.0,59.9,3.1e-11,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1182391,-,CL00112,cm,1704,1932,242,1,-,5'&3',4,0.56,0.0,182.2,5.4e-57,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1182930,-,CL00112,cm,614,857,242,1,-,5'&3',4,0.51,0.0,227.8,2.8e-72,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1182997,-,CL00112,cm,561,806,242,1,-,5'&3',4,0.50,0.0,197.3,4.8e-62,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1169440,-,CL00111,cm,1,245,242,1,-,3',3,0.56,0.0,158.2,4.9e-47,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1182550,-,CL00111,cm,781,1022,242,1,-,5'&3',4,0.53,0.0,219.5,7.4e-67,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1182600,-,CL00111,cm,74,320,242,1,-,5'&3',4,0.55,0.0,178.5,1.4e-53,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1182391,-,CL00112,cm,1802,2012,242,1,-,5'&3',4,0.56,0.0,115.1,2.3e-32,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1182930,-,CL00112,cm,656,934,242,1,-,5'&3',4,0.51,0.0,140.2,2.6e-40,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1182997,-,CL00112,cm,604,883,242,1,-,5'&3',4,0.50,0.0,93.8,1.3e-25,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1152096,-,CL00111,cm,500,742,242,1,-,3',4,0.53,0.0,177.2,7.4e-49,!,=,1,1.000,0.980,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1182550,-,CL00111,cm,732,1003,242,1,-,5'&3',4,0.53,0.0,133.1,1.2e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1182600,-,CL00111,cm,53,304,242,1,-,5'&3',4,0.55,0.0,116.6,9.8e-31,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1174563,-,CL00112,cm,671,971,242,1,-,3',4,0.51,0.0,101.6,1e-21,!,=,1,1.000,0.980,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1182391,-,CL00112,cm,1905,2256,242,1,-,5'&3',4,0.56,0.0,68.0,4.9e-13,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1182930,-,CL00112,cm,658,958,242,1,-,5'&3',4,0.51,0.0,92.4,2.4e-19,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,Ga0157357_1182550,-,CL00111,cm,1022,1299,242,1,-,5'&3',4,0.53,0.0,106.0,5.2e-28,!,=,1,1.000,1.000,",",",Eukaryotic,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,Ga0157357_1182550,-,CL00111,cm,664,899,242,1,-,5'&3',4,0.53,0.0,91.8,3.7e-24,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
1,SAH_riboswitch,RF01057,Ga0157357_1150755,-,-,cm,1,78,242,141,-,no,1,0.66,0.0,70.8,4e-11,!,*,-,-,-,-,-,-,S-adenosyl-L-homocysteine,riboswitch
1,tRNA,RF00005,Ga0157357_1172451,-,CL00001,cm,1,71,242,169,-,no,1,0.54,0.0,70.9,2.6e-14,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1181319,-,CL00112,cm,2156,2399,243,1,-,5'&3',4,0.54,0.0,210.7,1.6e-66,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1181486,-,CL00112,cm,2639,2877,243,1,-,5'&3',4,0.54,0.0,218.2,4.8e-69,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1181502,-,CL00112,cm,397,642,243,1,-,5'&3',4,0.49,0.0,192.7,1.7e-60,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1181519,-,CL00112,cm,454,701,243,1,-,5'&3',4,0.49,0.0,202.2,1.1e-63,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1181319,-,CL00112,cm,2236,2472,243,1,-,5'&3',4,0.54,0.0,111.6,3.1e-31,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1181486,-,CL00112,cm,2710,2935,243,1,-,5'&3',4,0.54,0.0,149.9,2.3e-43,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1181502,-,CL00112,cm,392,684,243,1,-,5'&3',4,0.49,0.0,79.6,4e-21,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1181519,-,CL00112,cm,447,745,243,1,-,5'&3',4,0.49,0.0,95.5,3.7e-26,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1181319,-,CL00112,cm,2528,2752,243,1,-,5'&3',4,0.54,0.0,87.3,5.1e-18,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1181502,-,CL00112,cm,249,492,243,1,-,5'&3',4,0.49,0.0,63.8,5.9e-12,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1181519,-,CL00112,cm,304,748,243,1,-,5'&3',4,0.49,0.0,70.2,1.3e-13,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1152096,-,CL00111,cm,434,674,243,1,-,3',4,0.53,0.0,105.0,3.1e-28,!,=,1,1.000,0.984,",",",Microsporidia,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1166836,-,CL00111,cm,446,686,243,1,-,3',4,0.53,0.0,124.3,3.5e-34,!,=,1,1.000,0.984,",",",Microsporidia,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1181823,-,CL00111,cm,1298,1533,243,8,-,5',2,0.56,0.0,245.9,2.1e-75,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1181823,-,CL00111,cm,1253,1477,243,10,-,5',2,0.56,0.0,161.8,3e-44,!,=,1,1.000,0.992,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,Ga0157357_1181823,-,CL00111,cm,1597,1851,243,13,-,5',2,0.56,0.0,152.6,3.3e-42,!,=,1,1.000,0.979,",",",Eukaryotic,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,Ga0157357_1181823,-,CL00111,cm,1103,1312,243,13,-,5',2,0.56,0.0,129.8,7.2e-36,!,=,1,1.000,0.979,",",",Microsporidia,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1181458,-,CL00111,cm,1477,1533,243,187,-,5',2,0.58,0.0,57.3,2.2e-14,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
3,SSU_rRNA_archaea,RF01959,Ga0157357_1181458,-,CL00111,cm,1423,1477,243,189,-,5',2,0.60,0.0,56.1,1.2e-12,!,=,1,1.000,0.965,",",",Archaeal,small,subunit,ribosomal,RNA
4,SSU_rRNA_eukarya,RF01960,Ga0157357_1181458,-,CL00111,cm,1800,1851,243,192,-,5',2,0.60,0.0,52.7,9e-12,!,=,1,1.000,0.912,",",",Eukaryotic,small,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1180978,-,CL00112,cm,806,1047,244,1,-,5'&3',4,0.53,0.0,202.7,7.5e-64,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1181223,-,CL00112,cm,2246,2489,244,1,-,5'&3',4,0.56,0.0,247.8,6e-79,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1180978,-,CL00112,cm,883,1127,244,1,-,5'&3',4,0.53,0.0,107.2,7.6e-30,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1181223,-,CL00112,cm,2315,2560,244,1,-,5'&3',4,0.56,0.0,128.1,1.8e-36,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1156372,-,CL00111,cm,500,744,244,1,-,3',4,0.52,0.0,179.8,1.2e-49,!,=,1,1.000,0.988,",",",Archaeal,small,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1133977,-,CL00112,cm,1896,2248,244,1,-,3',4,0.56,0.0,56.9,3.5e-10,!,=,1,1.000,0.988,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1181223,-,CL00112,cm,2597,2841,244,1,-,5'&3',4,0.56,0.0,107.5,3.1e-23,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
1,tRNA,RF00005,Ga0157357_1033295,-,CL00001,cm,1,71,244,158,-,no,1,0.54,0.0,58.3,8.8e-11,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0157357_1176968,-,CL00001,cm,1,71,244,171,-,no,1,0.54,0.0,70.9,2.6e-14,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1145717,-,CL00112,cm,1703,1933,245,1,-,3',4,0.56,0.0,190.8,7.1e-60,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,Ga0157357_1179669,-,CL00112,cm,2340,2584,245,1,-,5'&3',4,0.56,0.0,266.6,2.9e-85,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1157883,-,CL00112,cm,1790,2002,245,1,-,3',4,0.56,0.0,110.9,5e-31,!,=,1,1.000,0.992,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1163938,-,CL00112,cm,672,953,245,1,-,3',4,0.50,0.0,140.6,2.1e-40,!,=,1,1.000,0.992,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1179669,-,CL00112,cm,2410,2655,245,1,-,5'&3',4,0.56,0.0,144.2,1.4e-41,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1131435,-,CL00111,cm,51,304,245,1,-,3',4,0.55,0.0,114.1,5.5e-30,!,=,1,1.000,0.992,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1136780,-,CL00111,cm,33,268,245,1,-,3',4,0.57,0.0,95.1,2.6e-24,!,=,1,1.000,0.992,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1150104,-,CL00111,cm,500,745,245,1,-,3',4,0.52,0.0,180.8,6.2e-50,!,=,1,1.000,0.992,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1160917,-,CL00111,cm,50,285,245,1,-,3',4,0.56,0.0,101.1,4.2e-26,!,=,1,1.000,0.992,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1167665,-,CL00111,cm,1,237,245,1,-,3',3,0.56,0.0,72.6,1.5e-17,!,=,1,1.000,0.992,",",",Archaeal,small,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1145717,-,CL00112,cm,1904,2257,245,1,-,3',4,0.56,0.0,74.2,1.2e-14,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1163938,-,CL00112,cm,674,977,245,1,-,3',4,0.50,0.0,96.5,2.1e-20,!,=,1,1.000,0.992,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1179669,-,CL00112,cm,2692,2936,245,1,-,5'&3',4,0.56,0.0,114.4,5.2e-25,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1156372,-,CL00111,cm,434,676,245,1,-,3',4,0.52,0.0,109.4,1.5e-29,!,=,1,1.000,0.992,",",",Microsporidia,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1160917,-,CL00111,cm,49,237,245,1,-,3',4,0.56,0.0,83.8,1.1e-21,!,=,1,1.000,0.992,",",",Microsporidia,small,subunit,ribosomal,RNA
1,P27,RF01674,Ga0157357_1180210,-,-,cm,3,192,245,58,-,5',2,0.56,0.0,183.6,6.5e-44,!,*,-,-,-,-,-,-,Pseudomonas,sRNA,P27
1,TPP,RF00059,Ga0157357_1180445,-,-,cm,13,105,245,153,-,5',2,0.55,0.0,70.4,6.7e-12,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,tRNA,RF00005,Ga0157357_1155726,-,CL00001,cm,1,71,245,172,-,no,1,0.54,0.0,70.9,2.6e-14,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,Ga0157357_1088281,-,CL00001,cm,1,71,245,339,+,no,1,0.48,0.0,30.2,0.0063,!,*,-,-,-,-,-,-,tRNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1128096,-,CL00111,cm,1,249,246,1,-,3',3,0.55,0.0,164.2,5.7e-49,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1150199,-,CL00111,cm,30,278,246,1,-,3',4,0.57,0.0,165.5,2.2e-49,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1152932,-,CL00111,cm,1,249,246,1,-,3',3,0.56,0.0,165.5,2.2e-49,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1179021,-,CL00111,cm,125,373,246,1,-,5'&3',4,0.54,0.0,197.0,1.4e-59,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1179274,-,CL00111,cm,20,268,246,1,-,5'&3',4,0.56,0.0,165.9,1.6e-49,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1179310,-,CL00111,cm,333,572,246,1,-,5'&3',4,0.52,0.0,221.9,1.2e-67,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,Ga0157357_1179378,-,CL00111,cm,1105,1351,246,1,-,5'&3',4,0.54,0.0,236.5,2.2e-72,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1145481,-,CL00112,cm,935,1186,246,1,-,3',4,0.53,0.0,89.1,3.9e-24,!,=,1,1.000,0.996,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,Ga0157357_1174563,-,CL00112,cm,665,947,246,1,-,3',4,0.52,0.0,146.9,2e-42,!,=,1,1.000,0.996,",",",Archaeal,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1139340,-,CL00111,cm,896,1140,246,1,-,3',4,0.54,0.0,123.5,8.8e-33,!,=,1,1.000,0.996,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1176138,-,CL00111,cm,1,238,246,1,-,3',3,0.55,0.0,75.5,2e-18,!,=,1,1.000,0.996,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1179021,-,CL00111,cm,108,357,246,1,-,5'&3',4,0.54,0.0,134.4,4.7e-36,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1179310,-,CL00111,cm,317,522,246,1,-,5'&3',4,0.52,0.0,85.0,2.8e-21,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1179378,-,CL00111,cm,1054,1306,246,1,-,5'&3',4,0.54,0.0,172.1,2.5e-47,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1157883,-,CL00112,cm,1892,2246,246,1,-,3',4,0.56,0.0,56.5,4.4e-10,!,=,1,1.000,0.996,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,Ga0157357_1139340,-,CL00111,cm,1195,1475,246,1,-,3',4,0.54,0.0,84.2,2.2e-21,!,=,1,1.000,0.996,",",",Eukaryotic,small,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,Ga0157357_1147460,-,CL00111,cm,1187,1467,246,1,-,3',4,0.54,0.0,100.7,2.1e-26,!,=,1,1.000,0.996,",",",Eukaryotic,small,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,Ga0157357_1162393,-,CL00111,cm,1201,1481,246,1,-,3',4,0.54,0.0,94.6,1.6e-24,!,=,1,1.000,0.996,",",",Eukaryotic,small,subunit,ribosomal,RNA
3,SSU_rRNA_eukarya,RF01960,Ga0157357_1179378,-,CL00111,cm,1367,1650,246,1,-,5'&3',4,0.54,0.0,99.8,3.9e-26,!,=,1,1.000,1.000,",",",Eukaryotic,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1150104,-,CL00111,cm,434,677,246,1,-,3',4,0.52,0.0,109.9,9.6e-30,!,=,1,1.000,0.996,",",",Microsporidia,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1150199,-,CL00111,cm,24,213,246,1,-,3',4,0.57,0.0,69.9,2.1e-17,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1179021,-,CL00111,cm,106,309,246,1,-,5'&3',4,0.54,0.0,96.1,1.8e-25,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,Ga0157357_1179310,-,CL00111,cm,269,457,246,1,-,5'&3',4,0.52,0.0,58.3,8.1e-14,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
4,SSU_rRNA_eukarya,RF01960,Ga0157357_1179021,-,CL00111,cm,116,452,246,1,-,5'&3',4,0.54,0.0,63.9,3.4e-15,!,=,1,1.000,1.000,",",",Eukaryotic,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,Ga0157357_1139340,-,CL00111,cm,818,1013,246,1,-,3',4,0.54,0.0,73.1,2.3e-18,!,=,1,1.000,0.996,",",",Microsporidia,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,Ga0157357_1147460,-,CL00111,cm,810,1005,246,1,-,3',4,0.54,0.0,80.2,1.4e-20,!,=,1,1.000,0.996,",",",Microsporidia,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,Ga0157357_1162393,-,CL00111,cm,824,1019,246,1,-,3',4,0.54,0.0,78.9,3.7e-20,!,=,1,1.000,0.996,",",",Microsporidia,small,subunit,ribosomal,RNA
4,SSU_rRNA_microsporidia,RF02542,Ga0157357_1179378,-,CL00111,cm,928,1154,246,1,-,5'&3',4,0.54,0.0,53.0,3.6e-12,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
1,Cobalamin,RF00174,Ga0157357_1162858,-,CL00101,cm,1,190,246,51,-,no,1,0.65,0.6,86.0,5.2e-21,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
1,SSU_rRNA_eukarya,RF01960,Ga0157357_1178779,-,CL00111,cm,1661,1851,246,81,-,5',2,0.54,0.0,105.4,7.6e-28,!,^,-,-,-,-,-,-,Eukaryotic,small,subunit,ribosomal,RNA
